station_origin,station_destination,flows,population,jobs,distance
Euston Square,Dagenham Heathway,1,4926,1108,22083.08600929505
Euston Square,Debden,0,4926,865,25727.578846894616
Euston Square,Dollis Hill,6,4926,847,9186.66445283143
Euston Square,Ealing Broadway,0,4926,4846,14742.58516210775
Euston Square,Ealing Common,0,4926,915,14650.565250161131
Euston Square,Earl's Court,1,4926,6613,7526.076056979206
Euston Square,East Acton,0,4926,1505,10133.66890420218
Euston Square,East Ham,14,4926,2062,14935.507053585035
Euston Square,East Putney,1,4926,1877,11791.593396166256
Euston Square,Eastcote,0,4926,364,21131.851263805314
Euston Square,Edgware,0,4926,772,16522.80486782948
Euston Square,Edgware Road,130,4926,6868,2484.3441293671053
Euston Square,Elephant & Castle,1,4926,6427,6760.362847355663
Euston Square,Elm Park,1,4926,269,25658.102154727687
Euston Square,Embankment,1,4926,10220,4417.291207361396
Euston Square,Epping,2,4926,498,31675.173692438322
Euston Square,Euston,0,4926,16800,1927.8374065541939
Euston Square,Euston Square,0,4926,8093,0.0
Euston Square,Fairlop,0,4926,182,23783.07298611364
Euston Square,Farringdon,1081,4926,25592,2897.4771172530973
Euston Square,Finchley Road,21,4926,3417,4984.141009217456
Euston Square,Finsbury Park,1,4926,6769,5128.938317188832
Euston Square,Fulham Broadway,3,4926,4200,9036.227125151088
Euston Square,Gants Hill,0,4926,601,19126.031607541507
Euston Square,Gloucester Road,0,4926,5194,7230.334732021086
Euston Square,Golders Green,0,4926,1871,8897.04331449603
Euston Square,Goldhawk Road,8,4926,370,8241.654145677676
Euston Square,Grange Hill,0,4926,76,24434.380236917263
Euston Square,Great Portland Street,22,4926,6936,619.9602182594983
Euston Square,Green Park,3,4926,26754,4233.660914820206
Euston Square,Greenford,0,4926,1157,17594.801905198103
Euston Square,Gunnersbury,1,4926,4775,12948.718195587424
Euston Square,Hainault,3,4926,356,24661.756552257062
Euston Square,Hammersmith,103,4926,18250,9247.24348092279
Euston Square,Harlesden,0,4926,1668,10615.949694725943
Euston Square,Harrow & Wealdstone,0,4926,1335,19283.704046650953
Euston Square,Harrow-on-the-Hill,21,4926,3019,16706.51575912359
Euston Square,Hatton Cross,0,4926,1219,25692.229771345934
Euston Square,Heathrow Terminals 2 & 3,0,4926,2406,28104.9807171371
Euston Square,High Street Kensington,17,4926,5427,6225.215945797438
Euston Square,Highbury & Islington,4,4926,25385,3621.331689352026
Euston Square,Hillingdon,0,4926,318,25847.068473797826
Euston Square,Holborn,1,4926,22346,2616.413699652878
Euston Square,Holloway Road,2,4926,1696,3689.476488073988
Euston Square,Hornchurch,0,4926,451,27202.429366416727
Euston Square,Hounslow Central,0,4926,708,21409.672418102728
Euston Square,Hounslow East,0,4926,843,20663.988034681806
Euston Square,Hounslow West,0,4926,401,22888.756110099097
Euston Square,Hyde Park Corner,0,4926,2410,5013.550215087024
Euston Square,Ickenham,0,4926,282,24722.63127859493
Euston Square,Kensal Green,0,4926,472,8116.495116141394
Euston Square,Kentish Town,0,4926,3404,4579.401859496191
Euston Square,Kenton,0,4926,768,17499.8677822115
Euston Square,Kew Gardens,0,4926,792,14728.999114535414
Euston Square,Kilburn,9,4926,1953,6755.497141201454
Euston Square,Kilburn Park,1,4926,823,5922.0385041797135
Euston Square,King's Cross St. Pancras,34,4926,33330,1039.478679695354
Euston Square,Kingsbury,7,4926,1018,15167.28649476467
Euston Square,Knightsbridge,1,4926,6821,5597.503803386995
Euston Square,Ladbroke Grove,38,4926,2131,6062.659157666014
Euston Square,Lambeth North,0,4926,1319,5764.642565052067
Euston Square,Latimer Road,25,4926,1109,6722.239692505587
Euston Square,Leicester Square,0,4926,8847,3614.885570057984
Euston Square,Leyton,3,4926,1447,13156.60817785019
Euston Square,Leytonstone,1,4926,1844,14820.451738141674
Euston Square,Liverpool Street,745,4926,61122,4499.762875792154
Euston Square,London Bridge,9,4926,29930,5729.233259765206
Euston Square,Loughton,0,4926,655,23675.461756979545
Euston Square,Maida Vale,4,4926,949,5070.256981252029
Euston Square,Manor House,0,4926,1311,6245.051944409239
Euston Square,Mansion House,5,4926,7815,5419.996310864467
Euston Square,Marble Arch,0,4926,6145,3877.218227378651
Euston Square,Marylebone,5,4926,4250,1987.8020876967425
Euston Square,Mile End,17,4926,3759,8538.399472081457
Euston Square,Moor Park,2,4926,550,26167.516481314033
Euston Square,Moorgate,359,4926,24574,4065.6754271898226
Euston Square,Neasden,3,4926,732,9972.247466586214
Euston Square,Newbury Park,0,4926,559,21483.788728445503
Euston Square,North Acton,1,4926,3168,11314.188220544496
Euston Square,North Ealing,0,4926,332,15574.973704294167
Euston Square,North Greenwich,1,4926,6276,12059.71060744326
Euston Square,North Harrow,2,4926,190,18686.144481605534
Euston Square,Northfields,0,4926,864,16204.82692573323
Euston Square,Northolt,0,4926,663,19413.268165545287
Euston Square,Northwick Park,19,4926,1713,15403.383901698913
Euston Square,Northwood,2,4926,1018,23949.21736890563
Euston Square,Northwood Hills,3,4926,488,22362.54848419243
Euston Square,Notting Hill Gate,1,4926,5490,5264.570410803293
Euston Square,Oakwood,0,4926,423,16202.010773772367
Euston Square,Old Street,5,4926,15897,3740.452160715277
Euston Square,Osterley,0,4926,521,19696.493362238463
Euston Square,Oxford Circus,4,4926,44368,3223.0944395626993
Euston Square,Paddington,340,4926,20198,3350.018471476411
Euston Square,Parsons Green,5,4926,2711,9738.565456579194
Euston Square,Perivale,0,4926,532,15998.366784013771
Euston Square,Piccadilly Circus,1,4926,13641,3989.5769758277984
Euston Square,Pimlico,0,4926,5585,6843.138874525683
Euston Square,Pinner,2,4926,292,20203.89989249638
Euston Square,Plaistow,10,4926,1049,12314.18258357267
Euston Square,Preston Road,4,4926,411,13670.250102476795
Euston Square,Putney Bridge,2,4926,2494,10733.027805895716
Euston Square,Queen's Park,2,4926,2167,6731.869455071825
Euston Square,Queensbury,1,4926,439,16413.281729128325
Euston Square,Queensway,0,4926,1882,5902.893341683323
Euston Square,Ravenscourt Park,0,4926,1895,10087.346399177219
Euston Square,Rayners Lane,4,4926,426,19312.496885887886
Euston Square,Redbridge,0,4926,198,17668.28784591448
Euston Square,Richmond,1,4926,5397,16897.16237861505
Euston Square,Rickmansworth,4,4926,937,29564.735939310354
Euston Square,Roding Valley,0,4926,84,20898.8081405555
Euston Square,Royal Oak,11,4926,856,4287.314984190015
Euston Square,Ruislip,0,4926,257,22936.97629624927
Euston Square,Ruislip Manor,2,4926,408,22258.090316010654
Euston Square,Russell Square,0,4926,5172,1909.979384437981
Euston Square,Seven Sisters,3,4926,10191,8534.826707217642
Euston Square,Shepherd's Bush,0,4926,9890,6875.9832950580485
Euston Square,Shepherd's Bush Market,10,4926,416,7802.364723190218
Euston Square,Sloane Square,1,4926,8229,6609.019736851005
Euston Square,Snaresbrook,0,4926,512,16478.60235564862
Euston Square,South Ealing,0,4926,670,15751.881635056392
Euston Square,South Harrow,0,4926,387,21118.053592023385
Euston Square,South Kensington,1,4926,15325,6898.319121920088
Euston Square,South Ruislip,0,4926,289,21737.258686255216
Euston Square,South Woodford,1,4926,766,17794.423091716642
Euston Square,Southfields,1,4926,1351,13422.481491156766
Euston Square,Southgate,0,4926,874,14336.365919656177
Euston Square,Southwark,1,4926,10326,5847.380438393635
Euston Square,St. James's Park,4,4926,13339,5731.805090908481
Euston Square,St. John's Wood,14,4926,3982,3588.4338548310316
Euston Square,St. Paul's,1,4926,13446,4277.048608961586
Euston Square,Stamford Brook,0,4926,784,10796.6359533469
Euston Square,Stanmore,7,4926,983,19526.25854857112
Euston Square,Stepney Green,15,4926,1879,7509.1270948107085
Euston Square,Stockwell,0,4926,1623,9150.334248224004
Euston Square,Stonebridge Park,0,4926,729,12110.898471391867
Euston Square,Stratford,47,4926,55954,11025.265251925888
Euston Square,Sudbury Hill,0,4926,277,21874.44426189091
Euston Square,Swiss Cottage,6,4926,2598,4558.374147636045
Euston Square,Temple,1,4926,6780,5211.885209922658
Euston Square,Theydon Bois,0,4926,98,29049.69000492592
Euston Square,Tottenham Court Road,0,4926,19126,3413.475357213314
Euston Square,Tottenham Hale,1,4926,3239,9688.36587509688
Euston Square,Tower Hill,78,4926,8286,5682.235331874162
Euston Square,Tufnell Park,0,4926,557,5344.002867652946
Euston Square,Turnham Green,0,4926,1515,11401.400197671765
Euston Square,Turnpike Lane,2,4926,992,8566.71130285798
Euston Square,Upminster,0,4926,1132,29740.141480414946
Euston Square,Upminster Bridge,0,4926,568,28429.358846633168
Euston Square,Upney,1,4926,485,18727.728328080128
Euston Square,Upton Park,15,4926,1642,13635.26122700456
Euston Square,Uxbridge,36,4926,4316,27991.463601170308
Euston Square,Vauxhall,1,4926,16242,7668.46712783331
Euston Square,Victoria,7,4926,33251,5443.260723622287
Euston Square,Walthamstow Central,0,4926,5271,12661.635349680371
Euston Square,Wanstead,0,4926,419,16487.90228954038
Euston Square,Warren Street,0,4926,17309,2539.9587973330163
Euston Square,Warwick Avenue,0,4926,1174,4282.644411300798
Euston Square,Waterloo,4,4926,23466,5190.953508877036
Euston Square,Watford,1,4926,961,31132.54565438071
Euston Square,Wembley Central,0,4926,1327,13828.996938360413
Euston Square,Wembley Park,76,4926,5759,12250.514936713942
Euston Square,West Brompton,4,4926,5859,8093.465248742421
Euston Square,West Ham,16,4926,5487,11384.34709001409
Euston Square,West Hampstead,16,4926,5856,5739.875533934632
Euston Square,West Harrow,0,4926,122,17948.38444947737
Euston Square,West Kensington,0,4926,1345,8470.141351283944
Euston Square,West Ruislip,0,4926,194,24747.53760889793
Euston Square,Westbourne Park,20,4926,1347,5256.719230233217
Euston Square,Westminster,7,4926,15466,5171.055751001753
Euston Square,White City,0,4926,5966,8176.484388317649
Euston Square,Whitechapel,58,4926,17633,6428.962911316188
Euston Square,Willesden Green,7,4926,830,7940.555071038486
Euston Square,Willesden Junction,0,4926,4165,9468.74400351221
Euston Square,Wimbledon,5,4926,6295,16438.043525728368
Euston Square,Wimbledon Park,0,4926,596,14782.131261139257
